,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.13125,0.1125,0.08125,0.1375,0.1375,0.125,0.1375,0.1375
caudalmiddlefrontal-rh,0.13043478260869565,0.12318840579710146,0.09420289855072464,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
postcentral-lh,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097
postcentral-rh,0.12578616352201258,0.11320754716981132,0.08176100628930817,0.13836477987421383,0.13836477987421383,0.12578616352201258,0.1320754716981132,0.14465408805031446
superiorfrontal-lh,0.12804878048780488,0.10975609756097561,0.07926829268292683,0.1402439024390244,0.1402439024390244,0.12195121951219512,0.13414634146341464,0.14634146341463414
superiorfrontal-rh,0.12751677852348994,0.12080536912751678,0.087248322147651,0.1342281879194631,0.1342281879194631,0.12751677852348994,0.1342281879194631,0.1342281879194631
superiorparietal-lh,0.12658227848101267,0.11392405063291139,0.08227848101265822,0.13924050632911392,0.13924050632911392,0.12658227848101267,0.13291139240506328,0.13924050632911392
superiorparietal-rh,0.1317365269461078,0.10778443113772455,0.07784431137724551,0.1377245508982036,0.1437125748502994,0.11976047904191617,0.1317365269461078,0.1497005988023952
