,caudalmiddlefrontal-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1557377049180328,0.13114754098360656,0.0,0.16393442622950818,0.16393442622950818,0.16393442622950818,0.07377049180327869,0.14754098360655737
parstriangularis-rh,0.15384615384615385,0.14423076923076922,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08653846153846154,0.15384615384615385
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.15079365079365079,0.12698412698412698,0.0,0.16666666666666666,0.16666666666666666,0.1746031746031746,0.07142857142857142,0.14285714285714285
superiorfrontal-rh,0.15079365079365079,0.12698412698412698,0.0,0.16666666666666666,0.16666666666666666,0.1746031746031746,0.07142857142857142,0.14285714285714285
superiorparietal-lh,0.144,0.128,0.0,0.16,0.16,0.192,0.072,0.144
superiortemporal-lh,0.14516129032258066,0.14516129032258066,0.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,0.12903225806451613,0.14516129032258066
superiortemporal-rh,0.15178571428571427,0.13392857142857142,0.0,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.08035714285714286,0.15178571428571427
