,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.13537117903930132,0.11790393013100436,0.1222707423580786,0.12663755458515283,0.12663755458515283,0.11790393013100436,0.12663755458515283,0.12663755458515283
caudalmiddlefrontal-rh,0.12608695652173912,0.12173913043478261,0.12608695652173912,0.12608695652173912,0.12608695652173912,0.12173913043478261,0.12608695652173912,0.12608695652173912
parsopercularis-lh,0.1276595744680851,0.11914893617021277,0.12340425531914893,0.1276595744680851,0.1276595744680851,0.11914893617021277,0.1276595744680851,0.1276595744680851
parstriangularis-rh,0.13157894736842105,0.11842105263157894,0.12280701754385964,0.12719298245614036,0.12719298245614036,0.11842105263157894,0.12719298245614036,0.12719298245614036
precentral-lh,0.13135593220338984,0.11864406779661017,0.1228813559322034,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966
rostralmiddlefrontal-lh,0.1228813559322034,0.1228813559322034,0.1271186440677966,0.1228813559322034,0.1271186440677966,0.1271186440677966,0.1228813559322034,0.1271186440677966
rostralmiddlefrontal-rh,0.13157894736842105,0.11842105263157894,0.12280701754385964,0.12719298245614036,0.12719298245614036,0.11842105263157894,0.12719298245614036,0.12719298245614036
superiortemporal-lh,0.13135593220338984,0.11864406779661017,0.1228813559322034,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.1271186440677966,0.1271186440677966
