,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
insula-lh,0.13651877133105803,0.13310580204778158,0.08532423208191127,0.13651877133105803,0.13310580204778158,0.1296928327645051,0.13651877133105803,0.10921501706484642
insula-rh,0.13712374581939799,0.13377926421404682,0.08361204013377926,0.13712374581939799,0.13377926421404682,0.13043478260869565,0.13712374581939799,0.10702341137123746
isthmuscingulate-rh,0.12562814070351758,0.12562814070351758,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758
lateralorbitofrontal-lh,0.13486842105263158,0.13486842105263158,0.08223684210526316,0.13815789473684212,0.13486842105263158,0.13157894736842105,0.13815789473684212,0.10526315789473684
parsorbitalis-lh,0.1331168831168831,0.1331168831168831,0.08116883116883117,0.1396103896103896,0.13636363636363635,0.1331168831168831,0.1396103896103896,0.1038961038961039
rostralanteriorcingulate-lh,0.12987012987012986,0.1331168831168831,0.08116883116883117,0.13636363636363635,0.1396103896103896,0.13636363636363635,0.1396103896103896,0.1038961038961039
rostralanteriorcingulate-rh,0.1331168831168831,0.1331168831168831,0.08116883116883117,0.1396103896103896,0.13636363636363635,0.1331168831168831,0.1396103896103896,0.1038961038961039
temporalpole-rh,0.12903225806451613,0.12903225806451613,0.10080645161290322,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.125
