,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,-0.0011311144341312682,-0.0024469515619457375,-0.0033060083034326376,0.004875992472964686,0.008175722250623864,0.0009689583767798875,-0.005278456948746447,0.012710565813178688,-0.0018618102042496538,0.0036261033808493506,0.005770329669515687,0.008120497090403,0.0017689099702083953,-0.006456495720634042,-0.0019283030059178956,0.00499974448908377,0.004329455034662224,-0.0014358815999999108,0.019657452804680363,0.007871699728885653,0.007660769480990761,-0.0010991692009355916,0.001323589265130265,0.006263487881204836,-0.0008001318756916641,0.0017485929429864114,0.00956912778175189,-0.0035032723719442245,-0.0001636453456122476,0.0048322191556339905,0.009804995769657095,0.0005236376717017606,-0.007397561295959674,0.0027860742564848884,0.0035464970041261795,0.0012718717706817137,-0.0007609753519696658,-0.009666460607959056,-0.0020812372335907766,-0.003452291683266842,-0.007024275112552077,-0.0034090709702645217,-0.00011100292477010318,0.006168918076639551,-0.0071901387138370975,-0.0032836572219806757,-4.561925093824956e-05,-0.008621775842293528,0.0024166641417351867,-0.010456437889219364,-0.009119923169656595,-0.005346983804644666,-0.010202655331207736,-0.0025987766617822337,-0.011529011537159514,-0.006807803144654895,-0.0037491107528379985,-0.0026057959125064933,-0.006712124212253222,0.003945085411250043,0.005995851023187478,0.000851116483548681
Fz,0.0001704885531269686,-0.00042994052838830205,-0.006301708899126096,-0.0016446248280067542,-0.006529136475883988,0.001565804898863413,-0.004641019146794101,-0.005680096505378882,0.01636997132177801,0.007354024306940264,0.0017429327554795062,-0.00027112855115942955,-0.0047543942779700275,0.003120468584113738,0.00047323186952630616,0.0016142957434058542,0.0010589749901777253,0.002874068092437016,-0.013317007054874408,-0.004927020224462158,0.005798723865032763,-0.0035096891326420413,-0.0024196752972582866,-0.00669691171561192,0.012956842077632659,-0.0002420527009984446,0.009280724222524989,0.0021177958609097623,0.0001082567432692215,0.008751437488293008,0.003394002209780836,-0.006234070741344709,-0.000812615056249865,-0.0059546684094169125,-0.0018144969033509813,0.0012690844081704594,-0.005437909963809183,0.0008499038505559234,-0.00044492661659374525,-0.006659140284094381,0.008244165500144694,0.01045867536899683,0.007901821597754023,-0.004625335465308182,0.0017142787059067112,-0.0021651348653844507,-0.007532867756333328,0.00938977184189707,-0.00489359658362289,-0.004402101559782884,-0.003977380813673451,-0.0030629739193233693,-0.00026633868101853114,-0.002745625757557912,-0.003056529293028791,0.0050845181306278155,0.003346663205306147,-0.0006183028814398684,0.011968178000886497,-0.006792721285754616,-0.004791147709991069,-0.0013268143079042428
F3,-0.00256335449042144,-0.013713199170801979,-0.003932597692217071,-0.002632859417315468,-0.004578132072313014,0.004737181567222842,-0.003202258593215542,0.0024640987431821613,0.0070459290000916275,0.0038634014066604525,-0.005838424882003247,0.0006656236242897975,0.0050148099616747375,0.011809488378758032,0.0031353275146174054,-0.0061171776127557035,-0.001963488005357132,1.3734539514703367e-05,-0.00792493952903261,-0.0014104633546971022,0.008092134950669058,0.0025376931677968586,-0.0011239064072701569,-0.002010688084170902,0.006098196170505048,0.0008692993497175037,0.0026179674727854815,0.0011759124726235803,-0.004378562378963339,0.008394675110211823,0.005375319578125873,-0.0013517443402550275,-0.00676276159592373,-0.007698958955524645,0.00015163659135955813,-0.0031048602054531693,-0.005998631781928363,-0.00046422964017793847,0.0027134919667135826,-6.135900016741164e-05,0.007907424133134645,0.0036600839256422414,0.003921387397926178,-0.007733157518000059,-0.0006333485587207421,0.008114456333106673,0.003008553085276637,0.0009488406315297793,0.003460497697935206,-0.004097560975609756,-0.003289962336111795,-0.004045913154665822,0.007007249626771329,-0.006084852944114559,-0.011885739323455435,0.008098098342223995,-0.0009046553172082014,0.010570017836438003,0.000983022659647833,-0.0020776026284116747,0.003582433072021594,-0.01045259634191122
F7,0.004466024869224716,-0.006853630335619563,-0.0023573198204813062,0.002608741576206053,-0.0014640855099866193,-0.00880995149120513,0.00028299865872170524,-0.017240922362136632,0.010481173750644154,0.0008798261280776919,0.004749848065602101,0.004116536471837465,-0.006925945177238024,0.006204685863499027,-0.0055946835714399176,-0.006045901246760721,-0.005733021432296183,0.0016945315611445484,-0.0035217936825920615,0.001140402252006581,0.0001517460432732612,-0.007885700341026775,0.0005449127116767902,-0.01270203814529442,-0.00034937949618744565,0.0017382253894750836,0.005666220547345476,-0.007821139709329229,0.0022177373744843958,-0.0029247484108364625,0.014082289733691206,-0.008025127213881107,-0.0067218954434291175,0.009681556689934163,-0.0075226481880799455,-0.0004732512772571678,0.0048660278660079374,0.007062851765182548,0.004858709260886246,0.005564102336555472,0.004138461172574022,0.0074991521986033215,-0.00484548776624035,-0.01015608366696049,0.009593748985788124,0.00792109545343736,0.004392761031436512,0.007127894673622093,0.006357023084714093,-0.011515810712903946,0.003331027672686084,-0.00039335335617462705,0.005323724051480495,0.0013012559915412114,0.006196776080435527,0.004364031116948778,-0.0018415103988344422,0.003621313821900965,0.003280513073290114,0.0028064528156915257,-0.0070208692414204035,-0.01556808214201477
FT9,0.006586916758199645,-0.011230795354569821,-0.0047005228519568475,-0.0043800015608849024,-0.0028982258492070215,-0.005356070245859726,-0.0045277255196775135,-0.011263013291469427,0.009041269754995869,0.005018172837355315,-0.006157676780476933,0.0034196913563433948,-0.004899276517918272,0.004900159478113638,-0.003105397967718153,-0.010436656910765328,-0.0029662205244043484,-0.00370397757863453,-0.0028463805833844735,0.005005164339820536,-0.0053955271083305015,-0.0028228372248927727,-0.0027007797731532363,-0.009804652875354147,-0.005249959998870081,-9.140323060576744e-05,0.008829143623174858,-0.013982153244562942,0.0075750166183556015,0.0019107191226174168,0.016141523394411196,-0.0018078643700885494,9.003497931065873e-05,0.01594231139796668,-0.006919954515552464,0.005283027195194238,0.005066958073187813,0.0077558684348598365,-0.0015119042007869284,0.005995414309154521,0.0016960519526769188,0.004758373595138715,-0.0024584914514523652,-0.004459211852609626,0.005583557189018436,0.009420875237461528,0.006263497200837565,0.00822114127673847,0.0026948147367188945,-0.008080069850104836,0.0011822567409781465,-0.002473198467836243,0.0035661077252283693,0.0003871746755908165,-0.0016724074918727724,0.007592136609929868,-0.0005487833519594119,0.007960951105580413,0.0005872965928473525,-0.0002514481912085226,-0.00493752689279385,-0.014835510682844411
FC5,0.0031420824905206805,-0.00018004939367214853,0.002968143980339219,-0.008020221049268092,-0.0028487920352997208,-0.0003306527164063308,0.003824672170471826,-0.013127499765729495,0.0007857338045950818,0.01782384952573273,0.002945595619066887,-0.0060066969212114844,-0.011397546592910462,0.00333023579439061,-0.005471429458904588,0.0011548631197645064,0.0027824430179485583,-0.003418763724175617,-0.0035013365380883246,-0.007151996308610993,0.00035039526352689766,-0.01642004578753196,-0.008545769011591597,0.001827823165665949,0.015003724723279026,0.001954967485666443,0.009910127595966212,-0.0012063822610366374,-0.004415896154154218,0.006464214374713511,0.0023736309034838986,-0.0058228991195942315,0.01099884739151666,0.008538673596871854,-0.008710758871798625,0.0006019360029778289,0.003363036860186204,0.003820390557986849,-0.000902928967226102,0.0016706995701876149,-0.0021473944139383545,0.007202768564123149,-0.001224345462670206,0.007385426066892957,0.0005841944706473539,-0.007629380124519997,0.0011576849100822634,-0.005276164764148935,0.0045467149923321196,-0.005089463294363231,-0.0004428273688753979,0.0004491758978351669,-0.0008873362292211081,-0.0006914564520748845,0.005757764290858212,-0.007124165827458636,0.0028335847222992075,-0.005114234339728744,0.016078147847290315,-0.008143543071555787,-0.0035316852624046532,0.0031501125109507644
FC1,-0.0025094463485414147,-0.010400148041153384,-0.002411542231971993,0.0011962168884060015,-0.0039765633972306405,0.004918345374978746,-0.004682586050611302,-0.0028425795251130906,0.009984880702015909,0.008583938481758435,0.0054787752895182566,-0.0019383922086849996,-0.003997235591181866,0.008152733451930384,-0.0031260274717522622,0.003136075440386585,0.005980746263225666,0.0015372580381381833,-0.004294648969724745,-0.00017677011917015262,0.003040719839286613,-0.0030444208681212233,0.0010955965196801799,-0.008962309160628033,0.01673830601367135,0.003098288693505709,-0.00045937667694414576,0.004281140755564496,0.0013298164541303073,0.007855103638952733,0.0009242345559489105,-0.0033710637170801536,-0.0013105132079790187,-0.005869044451439485,0.0013934427670926055,0.001001899347436653,-0.005627757932694032,-0.007200662722239275,0.003947574710123274,-0.015900821084609766,0.01270412506447379,0.005743066083249614,0.01243320055531665,0.00012191751710745151,-0.002764048995886257,0.0007457816590484001,-0.00751687343144216,0.003401567445230928,-0.003690158415126387,-0.004785779283680477,-0.005473077653022865,-0.00169960550766117,-0.003113046816526771,-0.004405485043771836,-0.008041799982387646,0.004101005080933629,-0.0004547368637487087,0.00024421920533662395,0.009694366171081409,-0.0063123643987539335,-0.0018818324800180287,-0.000623623358632263
C3,0.014401120403956462,-0.006392386411752252,0.002659843186740813,-0.015856770475540443,-0.006258280623726367,-0.012030912451020913,-0.0018624127729465053,0.0011970518959056667,-0.0040987816580932545,0.0057203976802176594,-0.0011790009585695895,0.011523736750292217,-0.002009401435219875,0.012941291715324706,-0.008064260556831439,-0.00023342896276738398,-0.006521367156082623,0.00013106001499587142,0.0013047925318930148,-0.0010173168716203287,-0.000941846516361533,-0.008045799501281339,-0.014450802067043977,-0.004318071580335245,0.008000563175478679,0.0049621952169926,0.007410486236326622,-0.014410957505173929,0.00015933809604666734,0.00457447003104744,0.01178729649597235,-0.0037188773978099124,-0.0018216418601454789,0.012859976458526207,-0.016465781683566477,0.0035902264688264813,0.015097971476731352,0.008757942534316153,-0.005046926213601598,0.009136797121408363,0.0049634915347040575,0.0039458448477367875,-0.013232203191124661,0.004716869958059016,0.0045849868386755605,-0.001796532874384858,0.008668683029595673,0.001986928104275247,0.0018177729827278787,-0.009500256501697257,-0.00034802402205203874,-0.005792142556035785,0.0037684988337471203,0.020310533825526434,0.002400728778345543,-0.006839240319505146,-0.004570044769479349,-0.00759369722757277,0.010470464269936206,-0.002032987534465489,-0.006681425109973486,-0.01071978172854755
T7,-0.00633719832581924,0.007474902600872756,0.0002515906552151403,0.0003215821530557633,0.00022661347327800757,-0.00713107900456671,0.004741117478446225,-0.015337202266630236,0.004217801730074404,0.005843912081172862,-0.0034879882340631985,-0.008599635507542381,-0.010244757558407189,-0.006475871460296106,-0.008699162504311363,-0.007394028027654076,-0.004240196614208635,-0.007997724344447494,-0.009579939375357059,0.0006062411899904925,0.005947237675434529,-0.005904008513229577,-0.0035614939023921287,-0.013003785577472315,-0.00744555796743418,-0.00737761733799355,0.012051306904099144,-0.0007446111851600601,0.005077059452762517,0.007866401402557462,-0.0037524379838447183,-0.0060184080483590835,0.009324093542457989,0.006843665516642211,-0.0087638172533593,0.007984865249881117,-0.007453136450116634,0.006077059890630407,-0.003584229350439493,0.00961659677677663,-0.009133606041196637,0.01979039354005196,0.002827006073111593,-0.005205590519056941,0.0010290793566050116,0.003368289374746848,0.008976033480770937,0.00017962313818620582,0.006234935590363408,-0.009744880840672515,0.007914645461944876,-0.002443029617200585,0.012935122653138988,-6.085615155525248e-05,0.009871720314783002,0.00788131136552383,0.013988932189282592,0.005634031149165598,0.0052657430880224156,0.008612569451320436,-0.008425349118148856,-0.010834284919429858
TP9,-0.004591643551802723,-0.005222207027498323,-0.00313113854768829,-0.0063580631417190815,0.004689840552891209,0.00782821196481745,-0.0012924891250131396,-0.002453640502142586,0.005185449848584137,0.006496910420778795,0.010488858622404174,0.002168475936695443,0.0037230279378274063,-0.005178888889767197,0.004966981777134505,0.014696429178401957,0.004117634039202914,0.005514920647969778,-0.005613018839437527,-0.00818823469893499,0.00964593350982049,-0.0052585689679295585,-0.005256335870500901,0.005276374461586377,0.015368216027869055,0.013863543123285157,0.00969701808374155,0.000287713853662162,-0.012720276287509122,-0.003225758640506095,0.006482938740406575,0.003612874972629735,-0.006922819410003802,-0.006405886998155818,-0.0005824234284725061,-0.0037769582288256914,0.00033968771416985344,-0.0034538705309396633,0.009722491203967561,-0.007070045744902017,0.007843823884893906,-0.0038491880615844805,0.00014843181227120958,0.0027844551123702536,-0.006969220407901924,-0.015242846381077877,-0.007358293170516157,0.0002802636082585852,-0.0050368401789956056,-0.004810605671356041,-0.008997564540468073,0.003003101041137212,-0.008441503518808213,0.0028624356650559374,0.002071978461083635,-0.009982894078458,-0.008293921469275347,-0.0034478036202264077,0.009557558185033267,0.0016597051995203387,-0.004208637699901744,0.00895630164284828
