,bankssts-rh,cuneus-lh,fusiform-rh,inferiortemporal-rh,insula-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.7591240875912408,0.17518248175182483,0.06569343065693431,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.30434782608695654,0.5978260869565217,0.0,0.0,0.09782608695652174,0.0,0.0,0.0
fusiform-rh,0.027777777777777776,0.0,0.5,0.16666666666666666,0.0,0.09444444444444444,0.05,0.16111111111111112
inferiortemporal-rh,0.0,0.0,0.10869565217391304,0.34057971014492755,0.057971014492753624,0.11594202898550725,0.18840579710144928,0.18840579710144928
insula-lh,0.0,0.08227848101265822,0.0,0.0759493670886076,0.3860759493670886,0.25316455696202533,0.13291139240506328,0.06962025316455696
lingual-lh,0.0,0.0,0.0871559633027523,0.11926605504587157,0.2018348623853211,0.39908256880733944,0.11926605504587157,0.07339449541284404
parahippocampal-lh,0.0,0.0,0.022727272727272728,0.22727272727272727,0.11363636363636363,0.13636363636363635,0.2727272727272727,0.22727272727272727
parahippocampal-rh,0.0,0.0,0.09623430962343096,0.21338912133891214,0.06276150627615062,0.08368200836820083,0.2217573221757322,0.32217573221757323
