,F7,FT9,Oz,AF7,F5,P1,F6,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.35185185185185186,0.0,0.018518518518518517,0.14814814814814814,0.16666666666666666,0.0,0.3148148148148148
Oz,0.0,0.0,0.40298507462686567,0.16417910447761194,0.0,0.0,0.417910447761194,0.014925373134328358
AF7,0.0,0.07317073170731707,0.21951219512195122,0.2926829268292683,0.0,0.07317073170731707,0.21951219512195122,0.12195121951219512
F5,0.0,0.3,0.0,0.0,0.45,0.1,0.0,0.15
P1,0.0,0.30303030303030304,0.0,0.030303030303030304,0.12121212121212122,0.24242424242424243,0.0,0.30303030303030304
F6,0.0,0.0,0.3625,0.1375,0.0,0.0,0.4875,0.0125
AF8,0.0,0.3333333333333333,0.0,0.05263157894736842,0.08771929824561403,0.17543859649122806,0.0,0.3508771929824561
