,Fp1,FC5,FC1,P7,F8,FC3,C5,PO7
Fp1,0.5,0.0,0.0,0.0,0.3,0.2,0.0,0.0
FC5,0.0,0.375,0.0,0.1875,0.0,0.0,0.0,0.4375
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.375
F8,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0
FC3,0.375,0.0,0.0,0.0,0.375,0.25,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.17857142857142858,0.0,0.10714285714285714,0.0,0.0,0.0,0.7142857142857143
