,Fp1,FC5,FC1,P7,F8,FC3,C5,PO7
Fp1,0.2676518883415435,0.011494252873563218,0.07717569786535304,0.17077175697865354,0.17405582922824303,0.07389162561576355,0.08702791461412152,0.13793103448275862
FC5,0.020491803278688523,0.7254098360655737,0.020491803278688523,0.036885245901639344,0.06967213114754098,0.004098360655737705,0.020491803278688523,0.10245901639344263
FC1,0.16433566433566432,0.024475524475524476,0.17482517482517482,0.16433566433566432,0.0034965034965034965,0.15384615384615385,0.17482517482517482,0.13986013986013987
P7,0.18370883882149047,0.02079722703639515,0.08492201039861352,0.2270363951473137,0.14211438474870017,0.0779896013864818,0.09532062391681109,0.1681109185441941
F8,0.22810590631364563,0.028513238289205704,0.004073319755600814,0.1710794297352342,0.3788187372708758,0.012219959266802444,0.016293279022403257,0.16089613034623218
FC3,0.16216216216216217,0.010135135135135136,0.16554054054054054,0.16554054054054054,0.016891891891891893,0.16891891891891891,0.16554054054054054,0.14527027027027026
C5,0.17207792207792208,0.022727272727272728,0.16233766233766234,0.17532467532467533,0.016233766233766232,0.14285714285714285,0.17857142857142858,0.12987012987012986
PO7,0.1570945945945946,0.03885135135135135,0.07263513513513513,0.17398648648648649,0.14020270270270271,0.07432432432432433,0.07263513513513513,0.2702702702702703
