,FC5,TP9,CP5,O1,FT10,F8,TP7,POz
FC5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.6571428571428571,0.2,0.14285714285714285,0.0,0.0
FT10,0.0,0.0,0.0,0.391304347826087,0.34782608695652173,0.2608695652173913,0.0,0.0
F8,0.0,0.0,0.0,0.35,0.35,0.3,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
