,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.19658119658119658,0.1111111111111111,0.1111111111111111,0.09401709401709402,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.10256410256410256
frontalpole-rh,0.07692307692307693,0.13986013986013987,0.13286713286713286,0.13986013986013987,0.1258741258741259,0.13986013986013987,0.1048951048951049,0.13986013986013987
medialorbitofrontal-rh,0.07746478873239436,0.14084507042253522,0.13380281690140844,0.13380281690140844,0.1267605633802817,0.14084507042253522,0.1056338028169014,0.14084507042253522
parsorbitalis-lh,0.0703125,0.140625,0.1328125,0.1484375,0.125,0.140625,0.1015625,0.140625
rostralanteriorcingulate-lh,0.08904109589041095,0.136986301369863,0.136986301369863,0.1232876712328767,0.136986301369863,0.13013698630136986,0.11643835616438356,0.13013698630136986
rostralanteriorcingulate-rh,0.07352941176470588,0.13970588235294118,0.1323529411764706,0.14705882352941177,0.125,0.13970588235294118,0.10294117647058823,0.13970588235294118
rostralmiddlefrontal-lh,0.11764705882352941,0.125,0.125,0.11029411764705882,0.13970588235294118,0.11764705882352941,0.14705882352941177,0.11764705882352941
temporalpole-rh,0.07352941176470588,0.13970588235294118,0.1323529411764706,0.14705882352941177,0.125,0.13970588235294118,0.10294117647058823,0.13970588235294118
