,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,parstriangularis-lh,pericalcarine-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.8618421052631579,0.13815789473684212,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.1377245508982036,0.8023952095808383,0.0,0.0,0.0,0.0,0.059880239520958084,0.0
fusiform-rh,0.0,0.0,0.47959183673469385,0.11564625850340136,0.37755102040816324,0.0,0.027210884353741496,0.0
isthmuscingulate-rh,0.0,0.0,0.11409395973154363,0.3724832214765101,0.12751677852348994,0.053691275167785234,0.2516778523489933,0.08053691275167785
parahippocampal-rh,0.0,0.0,0.3804347826086957,0.13043478260869565,0.4601449275362319,0.0,0.021739130434782608,0.007246376811594203
parstriangularis-lh,0.0,0.0,0.0,0.08695652173913043,0.0,0.7663043478260869,0.08695652173913043,0.059782608695652176
pericalcarine-rh,0.0,0.041379310344827586,0.041379310344827586,0.25862068965517243,0.034482758620689655,0.05517241379310345,0.4827586206896552,0.08620689655172414
temporalpole-lh,0.0,0.0,0.004807692307692308,0.125,0.0,0.04326923076923077,0.14903846153846154,0.6778846153846154
