,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.2802197802197802,0.1401098901098901,0.13186813186813187,0.14285714285714285,0.11813186813186813,0.1401098901098901,0.046703296703296704,0.0
fusiform-lh,0.12596401028277635,0.35989717223650386,0.13110539845758354,0.09511568123393316,0.08226221079691516,0.11825192802056556,0.08740359897172237,0.0
inferiortemporal-lh,0.146875,0.14375,0.303125,0.146875,0.084375,0.096875,0.078125,0.0
isthmuscingulate-rh,0.12352941176470589,0.09705882352941177,0.1264705882352941,0.39705882352941174,0.11470588235294117,0.047058823529411764,0.09411764705882353,0.0
lingual-lh,0.1096938775510204,0.09183673469387756,0.06377551020408163,0.09183673469387756,0.45153061224489793,0.1377551020408163,0.05357142857142857,0.0
parahippocampal-lh,0.15364583333333334,0.14322916666666666,0.09114583333333333,0.052083333333333336,0.125,0.359375,0.07552083333333333,0.0
parahippocampal-rh,0.04744525547445255,0.12408759124087591,0.08394160583941605,0.10583941605839416,0.05474452554744526,0.08394160583941605,0.5,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
