,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.20930232558139536,0.19069767441860466,0.19069767441860466,0.12558139534883722,0.08837209302325581,0.15348837209302327,0.04186046511627907,0.0
fusiform-lh,0.19230769230769232,0.19230769230769232,0.1971153846153846,0.12980769230769232,0.09134615384615384,0.15384615384615385,0.04326923076923077,0.0
inferiortemporal-lh,0.18660287081339713,0.18660287081339713,0.19617224880382775,0.13875598086124402,0.09090909090909091,0.14832535885167464,0.05263157894736842,0.0
isthmuscingulate-rh,0.16,0.16,0.17333333333333334,0.21333333333333335,0.07333333333333333,0.10666666666666667,0.11333333333333333,0.0
lingual-lh,0.18,0.18,0.18,0.12,0.17,0.17,0.0,0.0
parahippocampal-lh,0.18974358974358974,0.18461538461538463,0.1794871794871795,0.10256410256410256,0.09743589743589744,0.2358974358974359,0.010256410256410256,0.0
parahippocampal-rh,0.11475409836065574,0.11475409836065574,0.14754098360655737,0.2459016393442623,0.0,0.0,0.3770491803278688,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
