,bankssts-rh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsopercularis-rh,parstriangularis-lh,temporalpole-lh
bankssts-rh,0.574468085106383,0.0,0.20212765957446807,0.10638297872340426,0.0425531914893617,0.0,0.010638297872340425,0.06382978723404255
caudalanteriorcingulate-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.21176470588235294,0.0,0.5529411764705883,0.0,0.0,0.0,0.011764705882352941,0.2235294117647059
frontalpole-lh,0.14130434782608695,0.0,0.0,0.5760869565217391,0.021739130434782608,0.0,0.15217391304347827,0.10869565217391304
frontalpole-rh,0.04411764705882353,0.0,0.0,0.058823529411764705,0.7794117647058824,0.0,0.11764705882352941,0.0
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.16,0.06,0.0,0.68,0.1
temporalpole-lh,0.07407407407407407,0.0,0.23148148148148148,0.07407407407407407,0.0,0.0,0.05555555555555555,0.5648148148148148
