,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
parsopercularis-lh,0.6712328767123288,0.0684931506849315,0.0,0.1232876712328767,0.136986301369863,0.0,0.0,0.0
parstriangularis-rh,0.033707865168539325,0.3146067415730337,0.0,0.3258426966292135,0.3258426966292135,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.48484848484848486,0.0,0.0,0.5151515151515151,0.0,0.0
superiorfrontal-lh,0.056,0.232,0.0,0.352,0.36,0.0,0.0,0.0
superiorfrontal-rh,0.06201550387596899,0.2248062015503876,0.0,0.3488372093023256,0.3643410852713178,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.37777777777777777,0.0,0.0,0.6222222222222222,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.5121951219512195,0.4878048780487805
