,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.14487738829547164,0.11463818263878442,0.12125771024522342,0.11824883406047841,0.11283285692793742,0.12562058071310367,0.13224010831954264,0.13028433879945842
frontalpole-rh,0.11236959761549925,0.1435171385991058,0.1150521609538003,0.13934426229508196,0.14247391952309985,0.10134128166915052,0.12280178837555887,0.12309985096870343
lateralorbitofrontal-lh,0.12432012432012432,0.12121212121212122,0.13162393162393163,0.12494172494172494,0.1191919191919192,0.11655011655011654,0.13053613053613053,0.13162393162393163
medialorbitofrontal-lh,0.11276996666183504,0.13480214523844036,0.11537904044064357,0.14654297724307871,0.14016524133932454,0.10247862008986809,0.12436585012320626,0.12349615886360342
medialorbitofrontal-rh,0.10994221366128315,0.1407615943102682,0.11260927544821454,0.1434286560971996,0.15202252185508963,0.09853311601718773,0.12179582160320047,0.12090680100755667
rostralanteriorcingulate-lh,0.1367451044923482,0.11288464702978443,0.12407437880533158,0.11732762876419287,0.11041632384400198,0.1393779825571828,0.13164390324173111,0.12753003126542703
rostralanteriorcingulate-rh,0.1266909090909091,0.12072727272727272,0.12203636363636364,0.12596363636363636,0.12043636363636363,0.11563636363636363,0.13832727272727272,0.13018181818181818
rostralmiddlefrontal-lh,0.12575113586398945,0.1219404953832625,0.12443206800527627,0.1260442620548146,0.12076799061996189,0.11300014656309541,0.13146709658507988,0.13659680492452
