,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.5502567865003668,0.06236243580337491,0.08363903154805576,0.030814380044020543,0.046221570066030816,0.043286867204695524,0.02641232575201761,0.15700660308143802
frontalpole-rh,0.08066083576287658,0.532555879494655,0.0,0.18853255587949466,0.01652089407191448,0.09037900874635568,0.0,0.0913508260447036
isthmuscingulate-rh,0.08675445391169635,0.0,0.5894655305964369,0.21456235476374902,0.0,0.0,0.10611928737412858,0.003098373353989156
lateraloccipital-rh,0.028397565922920892,0.1352265043948614,0.19134550371872888,0.49019607843137253,0.009465855307640297,0.04259634888438134,0.10277214334009466,0.0
medialorbitofrontal-lh,0.042028018679119414,0.012675116744496331,0.0,0.01067378252168112,0.43962641761174115,0.37158105403602404,0.0,0.12341561040693796
medialorbitofrontal-rh,0.03462940461725395,0.057715674362089915,0.0,0.03827460510328068,0.33718104495747264,0.4787363304981774,0.0,0.053462940461725394
parahippocampal-rh,0.038946162657502864,0.0,0.15922107674684993,0.1764032073310424,0.0,0.0,0.6254295532646048,0.0
rostralanteriorcingulate-lh,0.175787728026534,0.0779436152570481,0.004975124378109453,0.0,0.15339966832504145,0.07296849087893864,0.0,0.5149253731343284
