,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.40318524727577537,0.08130762782900251,0.1533948030176027,0.134953897736798,0.07627829002514669,0.036881810561609385,0.0586756077116513,0.055322715842414084
frontalpole-rh,0.06178343949044586,0.5700636942675159,0.06305732484076433,0.041401273885350316,0.04713375796178344,0.01910828025477707,0.0,0.19745222929936307
insula-lh,0.06142098273572377,0.03419654714475431,0.3203851261620186,0.08665338645418327,0.2357237715803453,0.11288180610889774,0.11088977423638778,0.037848605577689244
isthmuscingulate-rh,0.10127388535031848,0.040127388535031845,0.16369426751592356,0.3993630573248408,0.056687898089171976,0.23885350318471338,0.0,0.0
lateralorbitofrontal-lh,0.03889585947302384,0.03262233375156838,0.29945629443747385,0.03805938937682978,0.32496863237139273,0.06608113759933082,0.15223755750731913,0.04767879548306148
parahippocampal-rh,0.022494887525562373,0.016359918200409,0.17177914110429449,0.19376278118609408,0.07975460122699386,0.5158486707566462,0.0,0.0
rostralanteriorcingulate-lh,0.050314465408805034,0.0,0.2375960866526904,0.0,0.2585604472396925,0.0,0.37386443046820406,0.07966457023060797
rostralanteriorcingulate-rh,0.045272969374167776,0.2070572569906791,0.0758988015978695,0.0,0.0758988015978695,0.0,0.0758988015978695,0.5199733688415447
