,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.336552217453505,0.08655221745350501,0.0,0.05293276108726753,0.27896995708154504,0.0,0.08690987124463519,0.15808297567954221
insula-rh,0.09907370116794201,0.3080950463149416,0.0,0.1860652436568667,0.10551751913008457,0.0,0.12444623439387838,0.17680225533628674
isthmuscingulate-rh,0.0,0.0,0.6730945821854912,0.0,0.0,0.3269054178145087,0.0,0.0
lateralorbitofrontal-rh,0.0741825280624695,0.22547584187408493,0.0,0.32454856027330403,0.08199121522693997,0.0,0.14299658369936555,0.15080527086383602
medialorbitofrontal-rh,0.26375838926174494,0.08657718120805369,0.0,0.05503355704697987,0.3540268456375839,0.0,0.08691275167785235,0.15369127516778525
parahippocampal-rh,0.0,0.0,0.3163444639718805,0.0,0.0,0.6836555360281195,0.0,0.0
rostralanteriorcingulate-lh,0.12864583333333332,0.15885416666666666,0.0,0.15208333333333332,0.13697916666666668,0.0,0.24270833333333333,0.18072916666666666
rostralanteriorcingulate-rh,0.16919575113808802,0.1650227617602428,0.0,0.11722306525037936,0.17526555386949924,0.0,0.13315629742033383,0.24013657056145676
