,cuneus-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.6440957886044592,0.0,0.21965317919075145,0.0,0.09991742361684558,0.0,0.03633360858794385,0.0
frontalpole-rh,0.0,0.5052631578947369,0.0,0.012280701754385965,0.12046783625730995,0.0,0.0391812865497076,0.32280701754385965
insula-rh,0.26774847870182555,0.0,0.5608519269776876,0.0,0.09432048681541583,0.06795131845841786,0.0,0.009127789046653144
isthmuscingulate-rh,0.0,0.01964133219470538,0.0,0.7258753202391118,0.0,0.24338172502134928,0.0,0.011101622544833475
medialorbitofrontal-rh,0.06681639528354857,0.11678832116788321,0.05053340819764177,0.0,0.6153846153846154,0.011791128579449747,0.1386861313868613,0.0
parahippocampal-rh,0.0,0.0,0.05259026687598116,0.22684458398744112,0.01805337519623234,0.7025117739403454,0.0,0.0
rostralanteriorcingulate-lh,0.038818565400843885,0.05822784810126582,0.0,0.0,0.20843881856540084,0.0,0.6725738396624472,0.021940928270042195
rostralanteriorcingulate-rh,0.0,0.422360248447205,0.008540372670807454,0.008540372670807454,0.0,0.0,0.018633540372670808,0.5419254658385093
