,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.3468862583633556,0.0,0.0,0.27689140504374676,0.2007205352547607,0.0,0.1152856407617087,0.0602161605764282
insula-rh,0.0,0.671971706454465,0.0,0.0,0.0,0.1812555260831123,0.0,0.14677276746242263
isthmuscingulate-rh,0.0,0.0,0.7450787401574803,0.0,0.0,0.25196850393700787,0.0,0.002952755905511811
medialorbitofrontal-lh,0.22204148027653517,0.0,0.0,0.34404229361529076,0.22407482716551444,0.0,0.14599430662871085,0.06384709231394876
medialorbitofrontal-rh,0.17615658362989323,0.0,0.0,0.2451067615658363,0.3999110320284697,0.0,0.03914590747330961,0.1396797153024911
parahippocampal-rh,0.0,0.12838709677419355,0.16774193548387098,0.0,0.0,0.5206451612903226,0.0,0.1832258064516129
rostralanteriorcingulate-lh,0.15333333333333332,0.0,0.0,0.23933333333333334,0.06,0.0,0.5173333333333333,0.03
rostralanteriorcingulate-rh,0.06306306306306306,0.08585055643879173,0.002649708532061473,0.08426073131955485,0.1664016958134605,0.1494435612082671,0.02384737678855326,0.424483306836248
