,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.637012987012987,0.0,0.0,0.05909090909090909,0.2487012987012987,0.05519480519480519,0.0,0.0
frontalpole-lh,0.0,0.6797331109257715,0.21100917431192662,0.0,0.0,0.0,0.0,0.10925771476230192
frontalpole-rh,0.0,0.24711538461538463,0.6865384615384615,0.06634615384615385,0.0,0.0,0.0,0.0
insula-lh,0.0879848628192999,0.0,0.06338694418164617,0.5477767265846736,0.0,0.11825922421948912,0.11447492904446546,0.06811731315042574
isthmuscingulate-rh,0.2084221748400853,0.0,0.0,0.0,0.5383795309168443,0.2531982942430704,0.0,0.0
parahippocampal-rh,0.05579937304075235,0.0,0.0,0.07836990595611286,0.30031347962382443,0.5335423197492163,0.03197492163009404,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.19329073482428116,0.0,0.07827476038338659,0.5750798722044729,0.15335463258785942
rostralanteriorcingulate-rh,0.0,0.16538461538461538,0.0,0.09230769230769231,0.0,0.0,0.12564102564102564,0.6166666666666667
