,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.3848281311734492,0.11615962070327934,0.046621888581588306,0.05966021335440538,0.1608060055314105,0.04583168708020545,0.033583563808771234,0.15250888976689056
frontalpole-rh,0.1660939289805269,0.46219931271477666,0.0,0.0,0.3516609392898053,0.0,0.02004581901489118,0.0
fusiform-lh,0.04302670623145401,0.0,0.30971810089020774,0.1172106824925816,0.0897626112759644,0.2978486646884273,0.0293026706231454,0.11313056379821959
insula-lh,0.07424242424242425,0.0,0.1595959595959596,0.351010101010101,0.0702020202020202,0.1595959595959596,0.047979797979797977,0.13737373737373737
medialorbitofrontal-rh,0.13570219966159053,0.20676818950930625,0.083248730964467,0.047715736040609136,0.32047377326565146,0.08460236886632826,0.018274111675126905,0.10321489001692047
parahippocampal-lh,0.04133430021754895,0.0,0.2918781725888325,0.11457577955039884,0.08919506889050036,0.32704858593183467,0.02864394488759971,0.10732414793328499
parahippocampal-rh,0.05555555555555555,0.02490421455938697,0.05044699872286079,0.06194125159642401,0.033205619412515965,0.05044699872286079,0.6883780332056194,0.0351213282247765
rostralanteriorcingulate-rh,0.1595744680851064,0.0,0.12725040916530278,0.11374795417348608,0.1256137479541735,0.12356792144026187,0.023322422258592473,0.3269230769230769
