,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.8879093198992444,0.0,0.0,0.0,0.05919395465994962,0.0,0.0,0.05289672544080604
frontalpole-rh,0.0,0.8464619492656876,0.0,0.050734312416555405,0.0,0.102803738317757,0.0,0.0
fusiform-rh,0.0,0.0,0.44412296564195297,0.0,0.19312839059674503,0.0,0.362748643761302,0.0
insula-lh,0.0,0.02997502081598668,0.0,0.6402997502081599,0.0,0.32972522897585343,0.0,0.0
isthmuscingulate-rh,0.024390243902439025,0.0,0.2872628726287263,0.0,0.3951219512195122,0.0,0.2932249322493225,0.0
parahippocampal-lh,0.0,0.04930966469428008,0.0,0.2577251808021039,0.0,0.6929651545036161,0.0,0.0
parahippocampal-rh,0.0,0.0,0.38869395711500976,0.0,0.21169590643274855,0.0,0.3996101364522417,0.0
rostralanteriorcingulate-lh,0.054404145077720206,0.0,0.0,0.0,0.0,0.0,0.0,0.9455958549222798
