,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04878048780487805,0.014412416851441241,0.0033259423503325942,0.011086474501108648,0.0011086474501108647,0.03547671840354767,0.022172949002217297,0.0,0.0,0.0,0.050997782705099776,0.0,0.04434589800443459,0.03991130820399113,0.0,0.03547671840354767,0.0011086474501108647,0.041019955654102,0.0,0.052106430155210645,0.0,0.0,0.0,0.02771618625277162,0.0011086474501108647,0.031042128603104215,0.014412416851441241,0.03991130820399113,0.011086474501108648,0.037694013303769404,0.03991130820399113,0.0,0.011086474501108648,0.0,0.0,0.026607538802660754,0.0,0.052106430155210645,0.0,0.01662971175166297,0.0,0.04434589800443459,0.043237250554323724,0.004434589800443459,0.0011086474501108647,0.0,0.038802660753880266,0.015521064301552107,0.0066518847006651885,0.0022172949002217295,0.0,0.0,0.04878048780487805,0.04212860310421286,0.0,0.04212860310421286
Fz,0.031088082901554404,0.03367875647668394,0.010362694300518135,0.02849740932642487,0.0051813471502590676,0.02849740932642487,0.03367875647668394,0.0,0.0,0.0025906735751295338,0.031088082901554404,0.0,0.03626943005181347,0.03626943005181347,0.0,0.03626943005181347,0.0,0.03626943005181347,0.0,0.03626943005181347,0.0,0.0,0.0,0.03367875647668394,0.0,0.023316062176165803,0.03626943005181347,0.031088082901554404,0.025906735751295335,0.03626943005181347,0.03626943005181347,0.0,0.025906735751295335,0.0,0.0,0.02072538860103627,0.0025906735751295338,0.03626943005181347,0.0,0.010362694300518135,0.0,0.03626943005181347,0.03626943005181347,0.012953367875647668,0.0051813471502590676,0.0,0.03626943005181347,0.03626943005181347,0.018134715025906734,0.007772020725388601,0.0,0.0,0.031088082901554404,0.03626943005181347,0.0025906735751295338,0.03626943005181347
F3,0.0014144271570014145,0.002828854314002829,0.042432814710042434,0.021216407355021217,0.042432814710042434,0.0,0.02263083451202263,0.036775106082036775,0.0297029702970297,0.04101838755304102,0.0014144271570014145,0.024045261669024046,0.01272984441301273,0.011315417256011316,0.0297029702970297,0.014144271570014143,0.02545968882602546,0.014144271570014143,0.0,0.004243281471004243,0.0297029702970297,0.0,0.021216407355021217,0.002828854314002829,0.021216407355021217,0.0,0.011315417256011316,0.0014144271570014145,0.0,0.008486562942008486,0.004243281471004243,0.021216407355021217,0.0,0.024045261669024046,0.0297029702970297,0.0,0.04101838755304102,0.004243281471004243,0.03536067892503536,0.0,0.026874115983026876,0.004243281471004243,0.018387553041018388,0.02263083451202263,0.042432814710042434,0.033946251768033946,0.015558698727015558,0.004243281471004243,0.031117397454031116,0.04384724186704385,0.03253182461103253,0.039603960396039604,0.0014144271570014145,0.004243281471004243,0.04101838755304102,0.004243281471004243
F7,0.014466546112115732,0.0162748643761302,0.03074141048824593,0.039783001808318265,0.027124773960216998,0.012658227848101266,0.04159132007233273,0.019891500904159132,0.0108499095840868,0.02531645569620253,0.014466546112115732,0.003616636528028933,0.028933092224231464,0.027124773960216998,0.0108499095840868,0.03074141048824593,0.0054249547920434,0.03074141048824593,0.0,0.018083182640144666,0.0108499095840868,0.0,0.0,0.0162748643761302,0.0,0.009041591320072333,0.027124773960216998,0.014466546112115732,0.0108499095840868,0.023508137432188065,0.018083182640144666,0.0,0.0108499095840868,0.003616636528028933,0.0108499095840868,0.007233273056057866,0.02531645569620253,0.018083182640144666,0.018083182640144666,0.0,0.007233273056057866,0.018083182640144666,0.03616636528028933,0.0325497287522604,0.027124773960216998,0.0162748643761302,0.0325497287522604,0.018083182640144666,0.03616636528028933,0.028933092224231464,0.014466546112115732,0.023508137432188065,0.014466546112115732,0.018083182640144666,0.02531645569620253,0.018083182640144666
FT9,0.0,0.0,0.023608768971332208,0.010961214165261383,0.048903878583473864,0.0,0.011804384485666104,0.048060708263069137,0.04131534569983136,0.046374367622259695,0.0,0.03372681281618887,0.005902192242833052,0.00505902192242833,0.03962900505902192,0.006745362563237774,0.03794266441821248,0.006745362563237774,0.0,0.0008431703204047217,0.03962900505902192,0.0,0.026138279932546374,0.0,0.031197301854974706,0.0,0.00505902192242833,0.0,0.0,0.003372681281618887,0.0008431703204047217,0.02866779089376054,0.0,0.03288364249578415,0.04215851602023609,0.0,0.050590219224283306,0.0008431703204047217,0.02866779089376054,0.00505902192242833,0.02782462057335582,0.0008431703204047217,0.00927487352445194,0.011804384485666104,0.04300168634064081,0.04384485666104553,0.007588532883642495,0.0008431703204047217,0.016863406408094434,0.03288364249578415,0.04047217537942664,0.049747048903878585,0.0,0.0008431703204047217,0.050590219224283306,0.0008431703204047217
FC5,0.04495912806539509,0.01634877384196185,0.0027247956403269754,0.01226158038147139,0.0,0.04223433242506812,0.01907356948228883,0.0,0.0,0.0,0.04495912806539509,0.0,0.04223433242506812,0.04087193460490463,0.0,0.035422343324250684,0.0,0.04087193460490463,0.0,0.04495912806539509,0.0,0.0,0.0,0.0326975476839237,0.0,0.0340599455040872,0.01634877384196185,0.04495912806539509,0.013623978201634877,0.03814713896457766,0.04223433242506812,0.0,0.013623978201634877,0.0,0.0,0.02997275204359673,0.0,0.04495912806539509,0.0,0.01634877384196185,0.0,0.04495912806539509,0.039509536784741145,0.004087193460490463,0.0,0.0,0.039509536784741145,0.017711171662125342,0.006811989100817439,0.0013623978201634877,0.0,0.0,0.04495912806539509,0.043596730245231606,0.0,0.043596730245231606
FC1,0.019417475728155338,0.013349514563106795,0.021844660194174758,0.027912621359223302,0.019417475728155338,0.012135922330097087,0.04733009708737864,0.014563106796116505,0.00849514563106796,0.01820388349514563,0.023058252427184466,0.0036407766990291263,0.04004854368932039,0.03640776699029126,0.00849514563106796,0.03762135922330097,0.0048543689320388345,0.0412621359223301,0.0,0.02912621359223301,0.00849514563106796,0.0,0.0012135922330097086,0.013349514563106795,0.0012135922330097086,0.00849514563106796,0.02063106796116505,0.01699029126213592,0.009708737864077669,0.02669902912621359,0.021844660194174758,0.0012135922330097086,0.009708737864077669,0.0036407766990291263,0.00849514563106796,0.007281553398058253,0.01820388349514563,0.02912621359223301,0.013349514563106795,0.0024271844660194173,0.006067961165048544,0.02669902912621359,0.044902912621359224,0.021844660194174758,0.019417475728155338,0.012135922330097087,0.04247572815533981,0.014563106796116505,0.027912621359223302,0.02063106796116505,0.010922330097087379,0.01699029126213592,0.02063106796116505,0.023058252427184466,0.01820388349514563,0.024271844660194174
C3,0.0,0.0,0.018604651162790697,0.0069767441860465115,0.04108527131782946,0.0,0.007751937984496124,0.06124031007751938,0.04883720930232558,0.03953488372093023,0.0,0.040310077519379844,0.002325581395348837,0.0015503875968992248,0.04496124031007752,0.0031007751937984496,0.05426356589147287,0.0031007751937984496,0.0,0.0,0.04496124031007752,0.0,0.02868217054263566,0.0,0.03875968992248062,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.034108527131782945,0.0,0.03798449612403101,0.05891472868217054,0.0,0.044186046511627906,0.0,0.02635658914728682,0.008527131782945736,0.027906976744186046,0.0,0.005426356589147287,0.007751937984496124,0.03643410852713178,0.047286821705426356,0.003875968992248062,0.0,0.012403100775193798,0.027131782945736434,0.04108527131782946,0.047286821705426356,0.0,0.0,0.04573643410852713,0.0
TP9,0.0008726003490401396,0.0,0.016579406631762654,0.0034904013961605585,0.03926701570680628,0.0,0.004363001745200698,0.05148342059336824,0.0549738219895288,0.038394415357766144,0.0008726003490401396,0.0462478184991274,0.0,0.0,0.049738219895287955,0.0,0.0549738219895288,0.0,0.0,0.0,0.049738219895287955,0.0,0.03315881326352531,0.0,0.04537521815008726,0.0,0.0,0.0,0.0,0.0,0.0,0.04013961605584642,0.0,0.04363001745200698,0.056719022687609075,0.0,0.04275741710296684,0.0,0.02530541012216405,0.011343804537521814,0.031413612565445025,0.0,0.0017452006980802793,0.004363001745200698,0.034031413612565446,0.04886561954624782,0.0,0.0,0.009598603839441536,0.02617801047120419,0.04363001745200698,0.0462478184991274,0.0,0.0,0.04450261780104712,0.0
CP5,0.0,0.0,0.024,0.010666666666666666,0.048,0.0,0.011555555555555555,0.04711111111111111,0.042666666666666665,0.04711111111111111,0.0,0.034666666666666665,0.005333333333333333,0.0044444444444444444,0.04088888888888889,0.006222222222222222,0.03911111111111111,0.006222222222222222,0.0,0.0,0.04088888888888889,0.0,0.02666666666666667,0.0,0.032,0.0,0.0044444444444444444,0.0,0.0,0.0026666666666666666,0.0,0.029333333333333333,0.0,0.033777777777777775,0.042666666666666665,0.0,0.04888888888888889,0.0,0.030222222222222223,0.005333333333333333,0.029333333333333333,0.0,0.008888888888888889,0.011555555555555555,0.042666666666666665,0.04533333333333334,0.0071111111111111115,0.0,0.016888888888888887,0.033777777777777775,0.041777777777777775,0.04888888888888889,0.0,0.0,0.04888888888888889,0.0
