,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.058056872037914695,0.009478672985781991,0.04739336492890995,0.0,0.022511848341232227,0.022511848341232227,0.0,0.0,0.0533175355450237,0.014218009478672985,0.0,0.001184834123222749,0.016587677725118485,0.001184834123222749,0.004739336492890996,0.002369668246445498,0.01066350710900474,0.0,0.015402843601895734,0.001184834123222749,0.0,0.0,0.0071090047393364926,0.06042654028436019,0.0,0.016587677725118485,0.02014218009478673,0.058056872037914695,0.0,0.052132701421800945,0.04383886255924171,0.0,0.013033175355450236,0.04976303317535545,0.001184834123222749,0.0,0.05687203791469194,0.0,0.054502369668246446,0.0485781990521327,0.002369668246445498,0.03909952606635071,0.0,0.022511848341232227,0.008293838862559242,0.0035545023696682463,0.023696682464454975,0.0462085308056872,0.001184834123222749,0.0,0.0,0.0,0.06042654028436019,0.0,0.0,0.02962085308056872
Fz,0.008064516129032258,0.04435483870967742,0.0,0.03225806451612903,0.002688172043010753,0.002688172043010753,0.0,0.033602150537634407,0.013440860215053764,0.026881720430107527,0.03225806451612903,0.013440860215053764,0.01478494623655914,0.03763440860215054,0.041666666666666664,0.038978494623655914,0.0456989247311828,0.028225806451612902,0.033602150537634407,0.020161290322580645,0.0,0.03494623655913978,0.04435483870967742,0.009408602150537635,0.009408602150537635,0.0,0.0,0.006720430107526882,0.03225806451612903,0.008064516129032258,0.0,0.03225806451612903,0.024193548387096774,0.0013440860215053765,0.03763440860215054,0.0,0.005376344086021506,0.025537634408602152,0.004032258064516129,0.002688172043010753,0.0,0.0,0.036290322580645164,0.0,0.041666666666666664,0.0,0.0,0.0,0.03763440860215054,0.0,0.030913978494623656,0.033602150537634407,0.009408602150537635,0.02956989247311828,0.03225806451612903,0.0
F3,0.04793756967670011,0.0011148272017837235,0.07246376811594203,0.0,0.0189520624303233,0.0189520624303233,0.0,0.0,0.04013377926421405,0.005574136008918618,0.0,0.004459308807134894,0.007803790412486065,0.0,0.0,0.0,0.002229654403567447,0.0,0.006688963210702341,0.006688963210702341,0.0,0.0,0.0,0.06131549609810479,0.0,0.022296544035674472,0.0189520624303233,0.06577480490523968,0.0,0.042363433667781496,0.046822742474916385,0.0,0.004459308807134894,0.05351170568561873,0.0,0.0,0.07469342251950947,0.002229654403567447,0.059085841694537344,0.046822742474916385,0.002229654403567447,0.056856187290969896,0.0,0.030100334448160536,0.0,0.0033444816053511705,0.03121516164994426,0.06131549609810479,0.0,0.0,0.0,0.0,0.046822742474916385,0.0,0.0,0.03678929765886288
F7,0.0,0.020522388059701493,0.0009328358208955224,0.05223880597014925,0.0,0.0,0.0,0.04757462686567164,0.0,0.008395522388059701,0.051305970149253734,0.018656716417910446,0.0,0.03917910447761194,0.04291044776119403,0.041044776119402986,0.03731343283582089,0.0457089552238806,0.013059701492537313,0.02332089552238806,0.0,0.04757462686567164,0.021455223880597014,0.0,0.0065298507462686565,0.0,0.0,0.0,0.051305970149253734,0.0,0.0,0.04757462686567164,0.0065298507462686565,0.0,0.049440298507462684,0.0,0.0,0.03917910447761194,0.0,0.0,0.0,0.0018656716417910447,0.033582089552238806,0.005597014925373134,0.018656716417910446,0.0,0.005597014925373134,0.0,0.043843283582089554,0.0,0.024253731343283583,0.05037313432835821,0.0,0.05037313432835821,0.051305970149253734,0.002798507462686567
FT9,0.04914004914004914,0.009828009828009828,0.03931203931203931,0.0,0.04668304668304668,0.04668304668304668,0.0,0.0,0.04914004914004914,0.019656019656019656,0.0,0.002457002457002457,0.02457002457002457,0.0,0.0,0.0,0.012285012285012284,0.0,0.022113022113022112,0.002457002457002457,0.0,0.0,0.004914004914004914,0.04914004914004914,0.0,0.022113022113022112,0.04176904176904177,0.04914004914004914,0.0,0.04914004914004914,0.04176904176904177,0.0,0.0171990171990172,0.044226044226044224,0.0,0.0,0.04914004914004914,0.0,0.04914004914004914,0.04668304668304668,0.004914004914004914,0.03194103194103194,0.0,0.022113022113022112,0.007371007371007371,0.007371007371007371,0.022113022113022112,0.03931203931203931,0.0,0.0,0.0,0.0,0.04914004914004914,0.0,0.0,0.02702702702702703
FC5,0.04914004914004914,0.009828009828009828,0.03931203931203931,0.0,0.04668304668304668,0.04668304668304668,0.0,0.0,0.04914004914004914,0.019656019656019656,0.0,0.002457002457002457,0.02457002457002457,0.0,0.0,0.0,0.012285012285012284,0.0,0.022113022113022112,0.002457002457002457,0.0,0.0,0.004914004914004914,0.04914004914004914,0.0,0.022113022113022112,0.04176904176904177,0.04914004914004914,0.0,0.04914004914004914,0.04176904176904177,0.0,0.0171990171990172,0.044226044226044224,0.0,0.0,0.04914004914004914,0.0,0.04914004914004914,0.04668304668304668,0.004914004914004914,0.03194103194103194,0.0,0.022113022113022112,0.007371007371007371,0.007371007371007371,0.022113022113022112,0.03931203931203931,0.0,0.0,0.0,0.0,0.04914004914004914,0.0,0.0,0.02702702702702703
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0219256434699714,0.0,0.05052430886558627,0.0,0.0,0.0,0.04861773117254528,0.0,0.009532888465204958,0.05052430886558627,0.017159199237368923,0.0009532888465204957,0.04003813155386082,0.0438512869399428,0.04194470924690181,0.03813155386081983,0.044804575786463297,0.014299332697807437,0.0219256434699714,0.0,0.04861773117254528,0.022878932316491896,0.0,0.00667302192564347,0.0,0.0,0.0,0.05052430886558627,0.0,0.0,0.04957102001906578,0.0076263107721639654,0.0,0.04957102001906578,0.0,0.0,0.03813155386081983,0.0,0.0,0.0,0.0,0.03527168732125834,0.0038131553860819827,0.02001906577693041,0.0,0.0038131553860819827,0.0,0.044804575786463297,0.0,0.02478551000953289,0.05052430886558627,0.0,0.047664442326024785,0.05052430886558627,0.0009532888465204957
TP9,0.052303860523038606,0.014943960149439602,0.0410958904109589,0.0012453300124533001,0.023661270236612703,0.023661270236612703,0.0,0.0024906600249066002,0.058530510585305104,0.019925280199252802,0.0012453300124533001,0.0012453300124533001,0.0224159402241594,0.0062266500622665,0.009962640099626401,0.007471980074719801,0.0161892901618929,0.0,0.021170610211706103,0.0012453300124533001,0.0,0.0037359900373599006,0.012453300124533,0.05603985056039851,0.0,0.0112079701120797,0.021170610211706103,0.053549190535491904,0.0012453300124533001,0.048567870485678705,0.037359900373599,0.0012453300124533001,0.0186799501867995,0.043586550435865505,0.0062266500622665,0.0,0.052303860523038606,0.0,0.048567870485678705,0.04234122042341221,0.0024906600249066002,0.0323785803237858,0.0049813200498132005,0.014943960149439602,0.0136986301369863,0.0037359900373599006,0.0161892901618929,0.039850560398505604,0.0062266500622665,0.0,0.0,0.0024906600249066002,0.05603985056039851,0.0,0.0012453300124533001,0.0224159402241594
CP5,0.019646365422396856,0.043222003929273084,0.005893909626719057,0.021611001964636542,0.011787819253438114,0.011787819253438114,0.0,0.023575638506876228,0.0275049115913556,0.047151277013752456,0.021611001964636542,0.0,0.029469548133595286,0.029469548133595286,0.03536345776031434,0.03143418467583497,0.04518664047151277,0.015717092337917484,0.04911591355599214,0.003929273084479371,0.0,0.025540275049115914,0.03929273084479371,0.021611001964636542,0.0,0.0,0.007858546168958742,0.01768172888015717,0.021611001964636542,0.019646365422396856,0.007858546168958742,0.021611001964636542,0.043222003929273084,0.009823182711198428,0.029469548133595286,0.0,0.015717092337917484,0.011787819253438114,0.0137524557956778,0.011787819253438114,0.0,0.0,0.0275049115913556,0.0,0.0412573673870334,0.0,0.0,0.005893909626719057,0.029469548133595286,0.0,0.019646365422396856,0.023575638506876228,0.021611001964636542,0.01768172888015717,0.021611001964636542,0.0
