,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09451219512195122,0.0,0.0,0.0,0.0,0.027439024390243903,0.0,0.0,0.009146341463414634,0.0,0.0,0.08231707317073171,0.06707317073170732,0.09146341463414634,0.0,0.006097560975609756,0.08536585365853659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.01524390243902439,0.03048780487804878,0.012195121951219513,0.0,0.04878048780487805,0.09146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.09451219512195122,0.0,0.0,0.0
Fz,0.0,0.04943502824858757,0.052259887005649715,0.0014124293785310734,0.0423728813559322,0.0,0.0423728813559322,0.0,0.01977401129943503,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.01977401129943503,0.0,0.011299435028248588,0.025423728813559324,0.009887005649717515,0.01977401129943503,0.038135593220338986,0.00847457627118644,0.02824858757062147,0.011299435028248588,0.04519774011299435,0.02824858757062147,0.0,0.0,0.04519774011299435,0.0,0.0,0.04943502824858757,0.052259887005649715,0.005649717514124294,0.04943502824858757,0.014124293785310734,0.01977401129943503,0.0,0.043785310734463276,0.03531073446327684,0.0,0.03672316384180791,0.00423728813559322,0.0,0.0,0.0,0.018361581920903956,0.0,0.022598870056497175,0.01977401129943503,0.01977401129943503,0.0,0.0,0.046610169491525424,0.052259887005649715
F3,0.0,0.04743083003952569,0.05533596837944664,0.0013175230566534915,0.04084321475625823,0.0,0.04216073781291173,0.0,0.019762845849802372,0.010540184453227932,0.0,0.0,0.0,0.0,0.0,0.019762845849802372,0.0,0.011857707509881422,0.023715415019762844,0.00922266139657444,0.019762845849802372,0.03820816864295125,0.007905138339920948,0.026350461133069828,0.013175230566534914,0.04216073781291173,0.02766798418972332,0.0,0.0,0.043478260869565216,0.0,0.0,0.048748353096179184,0.057971014492753624,0.005270092226613966,0.048748353096179184,0.013175230566534914,0.019762845849802372,0.0,0.043478260869565216,0.039525691699604744,0.0,0.04084321475625823,0.003952569169960474,0.0,0.0,0.0,0.01844532279314888,0.0,0.021080368906455864,0.019762845849802372,0.01844532279314888,0.0,0.0,0.04479578392621871,0.05533596837944664
F7,0.0,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.0,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.015151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.030303030303030304
FT9,0.0,0.049079754601226995,0.049079754601226995,0.0015337423312883436,0.046012269938650305,0.0,0.046012269938650305,0.0,0.019938650306748466,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.019938650306748466,0.0,0.010736196319018405,0.02607361963190184,0.010736196319018405,0.019938650306748466,0.04141104294478527,0.009202453987730062,0.03067484662576687,0.012269938650306749,0.04447852760736196,0.03067484662576687,0.0,0.0,0.04754601226993865,0.0,0.0,0.04754601226993865,0.049079754601226995,0.006134969325153374,0.04754601226993865,0.015337423312883436,0.019938650306748466,0.0,0.03987730061349693,0.03067484662576687,0.0,0.032208588957055216,0.004601226993865031,0.0,0.0,0.0,0.018404907975460124,0.0,0.024539877300613498,0.019938650306748466,0.019938650306748466,0.0,0.0,0.04754601226993865,0.049079754601226995
FC5,0.10714285714285714,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.011904761904761904,0.0,0.0,0.07142857142857142,0.011904761904761904,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.023809523809523808,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0
FC1,0.0,0.04940119760479042,0.05089820359281437,0.0014970059880239522,0.04640718562874251,0.0,0.04790419161676647,0.0,0.017964071856287425,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.017964071856287425,0.0,0.008982035928143712,0.023952095808383235,0.010479041916167664,0.017964071856287425,0.04341317365269461,0.008982035928143712,0.029940119760479042,0.014970059880239521,0.04341317365269461,0.03143712574850299,0.0,0.0,0.04940119760479042,0.0,0.0,0.05089820359281437,0.05089820359281437,0.005988023952095809,0.05089820359281437,0.014970059880239521,0.017964071856287425,0.0,0.038922155688622756,0.029940119760479042,0.0,0.03143712574850299,0.004491017964071856,0.0,0.0,0.0,0.016467065868263474,0.0,0.023952095808383235,0.017964071856287425,0.017964071856287425,0.0,0.0,0.04940119760479042,0.05089820359281437
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.010683760683760684,0.027777777777777776,0.029914529914529916,0.002136752136752137,0.02564102564102564,0.00641025641025641,0.023504273504273504,0.0,0.04700854700854701,0.017094017094017096,0.0,0.0,0.0,0.004273504273504274,0.0,0.04487179487179487,0.004273504273504274,0.027777777777777776,0.029914529914529916,0.014957264957264958,0.0405982905982906,0.021367521367521368,0.01282051282051282,0.021367521367521368,0.010683760683760684,0.029914529914529916,0.019230769230769232,0.0,0.008547008547008548,0.02564102564102564,0.01282051282051282,0.0,0.02564102564102564,0.03418803418803419,0.008547008547008548,0.02564102564102564,0.021367521367521368,0.03205128205128205,0.0,0.038461538461538464,0.049145299145299144,0.0,0.049145299145299144,0.00641025641025641,0.0,0.004273504273504274,0.0,0.038461538461538464,0.0,0.019230769230769232,0.03632478632478633,0.029914529914529916,0.00641025641025641,0.0,0.02564102564102564,0.029914529914529916
CP5,0.0,0.03225806451612903,0.03225806451612903,0.0035842293906810036,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.02867383512544803,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.010752688172043012,0.03225806451612903,0.025089605734767026,0.03225806451612903,0.03225806451612903,0.021505376344086023,0.03225806451612903,0.017921146953405017,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.014336917562724014,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.010752688172043012,0.0,0.0,0.0,0.02867383512544803,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903
