,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.19607843137254902,0.0392156862745098,0.0784313725490196,0.21568627450980393,0.17647058823529413,0.1568627450980392,0.13725490196078433,0.0
postcentral-rh,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0
precentral-rh,0.13953488372093023,0.09302325581395349,0.16279069767441862,0.11627906976744186,0.16279069767441862,0.13953488372093023,0.18604651162790697,0.0
rostralmiddlefrontal-lh,0.2,0.022222222222222223,0.06666666666666667,0.24444444444444444,0.17777777777777778,0.15555555555555556,0.13333333333333333,0.0
rostralmiddlefrontal-rh,0.19642857142857142,0.05357142857142857,0.08928571428571429,0.17857142857142858,0.17857142857142858,0.16071428571428573,0.14285714285714285,0.0
superiorfrontal-rh,0.1875,0.041666666666666664,0.08333333333333333,0.1875,0.1875,0.16666666666666666,0.14583333333333334,0.0
superiortemporal-lh,0.15789473684210525,0.07017543859649122,0.12280701754385964,0.14035087719298245,0.17543859649122806,0.15789473684210525,0.17543859649122806,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
