,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.24193548387096775,0.03225806451612903,0.16129032258064516,0.14516129032258066,0.14516129032258066,0.1935483870967742,0.0,0.08064516129032258
parstriangularis-rh,0.08,0.32,0.04,0.0,0.0,0.12,0.12,0.32
postcentral-rh,0.2127659574468085,0.0,0.2765957446808511,0.10638297872340426,0.14893617021276595,0.1702127659574468,0.0,0.0851063829787234
rostralmiddlefrontal-lh,0.18421052631578946,0.0,0.07894736842105263,0.39473684210526316,0.18421052631578946,0.15789473684210525,0.0,0.0
rostralmiddlefrontal-rh,0.21428571428571427,0.0,0.11904761904761904,0.21428571428571427,0.21428571428571427,0.19047619047619047,0.0,0.047619047619047616
superiortemporal-lh,0.23076923076923078,0.06153846153846154,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.2153846153846154,0.0,0.1076923076923077
superiortemporal-rh,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.4090909090909091,0.22727272727272727
supramarginal-lh,0.1267605633802817,0.19718309859154928,0.11267605633802817,0.028169014084507043,0.056338028169014086,0.15492957746478872,0.04225352112676056,0.28169014084507044
