,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1566265060240964,0.1566265060240964,0.1566265060240964,0.07228915662650602,0.0963855421686747,0.12048192771084337,0.10843373493975904,0.13253012048192772
postcentral-rh,0.15306122448979592,0.17346938775510204,0.17346938775510204,0.061224489795918366,0.09183673469387756,0.11224489795918367,0.09183673469387756,0.14285714285714285
precentral-rh,0.15625,0.16666666666666666,0.16666666666666666,0.0625,0.09375,0.11458333333333333,0.09375,0.14583333333333334
rostralmiddlefrontal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
rostralmiddlefrontal-rh,0.136986301369863,0.136986301369863,0.136986301369863,0.0821917808219178,0.1232876712328767,0.136986301369863,0.1232876712328767,0.1232876712328767
superiorfrontal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07792207792207792,0.11688311688311688,0.12987012987012986,0.11688311688311688,0.12987012987012986
superiortemporal-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.11666666666666667
superiortemporal-rh,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.06451612903225806,0.0967741935483871,0.11827956989247312,0.0967741935483871,0.13978494623655913
