,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.532258064516129,0.0,0.016129032258064516,0.0,0.45161290322580644,0.0,0.0
P8,0.0,0.0,0.41714285714285715,0.38857142857142857,0.0,0.0,0.19428571428571428,0.0
FT10,0.0,0.017964071856287425,0.38323353293413176,0.40718562874251496,0.0,0.0,0.19161676646706588,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2549019607843137,0.0,0.0,0.0,0.7352941176470589,0.0,0.00980392156862745
AFz,0.0,0.0,0.33663366336633666,0.33663366336633666,0.0,0.0,0.32673267326732675,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
