,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.26175040518638576,0.055105348460291734,0.07293354943273905,0.03835764451647758,0.244462452728255,0.05726634251755808,0.21690977849810913,0.05321447866018368
Oz,0.04501679731243001,0.35027995520716687,0.15991041433370662,0.1997760358342665,0.045464725643896975,0.07905935050391938,0.08040313549832027,0.04008958566629339
P8,0.0627062706270627,0.17703913248467704,0.3415841584158416,0.12164073550212164,0.06954266855256955,0.09193776520509193,0.10066006600660066,0.03488920320603489
FT10,0.03731543624161074,0.23248322147651007,0.13020134228187918,0.3535570469798658,0.03140939597315436,0.042953020134228186,0.07624161073825503,0.09583892617449664
Fp2,0.24449279303780255,0.056295893391351645,0.08104432961653522,0.03290726135436497,0.26325809083491974,0.06037530595594234,0.21648082676094643,0.04514549904813707
AF7,0.06806775407779173,0.1122961104140527,0.12578419071518193,0.050188205771643665,0.07120451693851945,0.37892095357590966,0.0868883312421581,0.10664993726474278
AFz,0.1846929422548121,0.08409715857011915,0.09807516040329972,0.06668194317140239,0.18308890925756188,0.0614115490375802,0.2612282309807516,0.06072410632447296
CPz,0.0723965763195435,0.06027104136947218,0.05563480741797432,0.12232524964336662,0.06134094151212553,0.12303851640513552,0.09522111269614836,0.40977175463623394
