,Fp1,Oz,P8,FT10,Fp2,AF7,AFz,CPz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.384,0.344,0.12,0.0,0.0,0.136,0.016
P8,0.0,0.23195876288659795,0.5670103092783505,0.04639175257731959,0.0,0.0,0.15463917525773196,0.0
FT10,0.0,0.18309859154929578,0.09859154929577464,0.4084507042253521,0.0,0.056338028169014086,0.0,0.2535211267605634
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.03773584905660377,0.0,0.4716981132075472,0.0,0.49056603773584906
AFz,0.0,0.2375,0.3875,0.0,0.0,0.0,0.375,0.0
CPz,0.0,0.0,0.0,0.1523809523809524,0.0,0.24761904761904763,0.0,0.6
