,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.25862068965517243,0.0,0.0,0.25,0.25862068965517243,0.0,0.23275862068965517
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.5263157894736842,0.0
C6,0.0,0.24031007751937986,0.0,0.0,0.2558139534883721,0.26356589147286824,0.0,0.24031007751937986
C2,0.0,0.22794117647058823,0.0,0.0,0.25,0.27205882352941174,0.0,0.25
F6,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.8979591836734694,0.0
FCz,0.0,0.22137404580152673,0.0,0.0,0.25190839694656486,0.26717557251908397,0.0,0.2595419847328244
