,Fp1,FT9,P7,FT10,F8,AF7,F1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.48717948717948717,0.0,0.0,0.5128205128205128,0.0,0.0
FT10,0.0,0.0,0.0,0.3936651583710407,0.3212669683257919,0.0,0.1493212669683258,0.13574660633484162
F8,0.0,0.0,0.0,0.34328358208955223,0.34328358208955223,0.0,0.16417910447761194,0.14925373134328357
AF7,0.0,0.0,0.43478260869565216,0.0,0.0,0.5652173913043478,0.0,0.0
F1,0.0,0.0,0.0,0.2619047619047619,0.2619047619047619,0.0,0.25396825396825395,0.2222222222222222
AF8,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0,0.22608695652173913,0.25217391304347825
