,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.4925373134328358,0.0,0.5074626865671642,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.3577981651376147,0.0,0.0,0.27522935779816515,0.0,0.3669724770642202,0.0
C4,0.48484848484848486,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.33707865168539325,0.0,0.0,0.3258426966292135,0.0,0.33707865168539325,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.29411764705882354,0.0,0.0,0.22058823529411764,0.0,0.4852941176470588,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
