,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.4,0.4125,0.0,0.0,0.0,0.0,0.1875,0.0
P8,0.358695652173913,0.43478260869565216,0.0,0.0,0.0,0.0,0.20652173913043478,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.2653061224489796,0.3469387755102041,0.0,0.0,0.0,0.0,0.3877551020408163,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
