,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.4111111111111111,0.4,0.0,0.0,0.0,0.0,0.18888888888888888,0.0
P8,0.40425531914893614,0.4148936170212766,0.0,0.0,0.0,0.0,0.18085106382978725,0.0
C4,0.0,0.0,0.3627450980392157,0.0,0.0,0.28431372549019607,0.0,0.35294117647058826
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.32941176470588235,0.0,0.0,0.32941176470588235,0.0,0.3411764705882353
F6,0.34,0.34,0.0,0.0,0.0,0.0,0.32,0.0
FCz,0.0,0.0,0.34,0.0,0.0,0.29,0.0,0.37
