,P3,P8,C4,T8,C6,C2,F6,FCz
P3,0.44086021505376344,0.0,0.26881720430107525,0.0,0.2903225806451613,0.0,0.0,0.0
P8,0.0,0.8048780487804879,0.0,0.1951219512195122,0.0,0.0,0.0,0.0
C4,0.3968253968253968,0.0,0.38095238095238093,0.0,0.2222222222222222,0.0,0.0,0.0
T8,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
C6,0.4153846153846154,0.0,0.18461538461538463,0.0,0.4,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
