,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.3423545331529093,0.16508795669824086,0.0,0.07171853856562922,0.0,0.15290933694181327,0.0,0.2679296346414073
Oz,0.1305767138193689,0.426550598476605,0.0,0.1632208922742111,0.0,0.16539717083786726,0.0,0.11425462459194777
TP10,0.0,0.0,0.8186046511627907,0.0,0.03255813953488372,0.0,0.14883720930232558,0.0
T8,0.1175115207373272,0.3456221198156682,0.0,0.34101382488479265,0.0,0.11290322580645161,0.0,0.08294930875576037
POz,0.0,0.0,0.05357142857142857,0.0,0.47023809523809523,0.0,0.47619047619047616,0.0
CPz,0.1547945205479452,0.2136986301369863,0.0,0.07260273972602739,0.0,0.4041095890410959,0.0,0.1547945205479452
TP8,0.0,0.0,0.1223021582733813,0.0,0.28776978417266186,0.0,0.5899280575539568,0.0
AF8,0.30321592649310875,0.1638591117917305,0.0,0.05819295558958652,0.0,0.17304747320061256,0.0,0.3016845329249617
