,Oz,T8,FT10,F8,POz,CPz,TP8,AF8
Oz,0.49171270718232046,0.0,0.20994475138121546,0.0,0.0,0.0,0.0,0.2983425414364641
T8,0.0,0.4690265486725664,0.0,0.47345132743362833,0.0,0.0,0.0,0.05752212389380531
FT10,0.14035087719298245,0.0,0.8491228070175438,0.0,0.0,0.0,0.0,0.010526315789473684
F8,0.0,0.23620309050772628,0.0,0.4911699779249448,0.0,0.04856512141280353,0.0,0.2240618101545254
POz,0.0,0.0,0.0,0.0,0.8296296296296296,0.0,0.17037037037037037,0.0
CPz,0.0,0.0,0.0,0.21761658031088082,0.0,0.6839378238341969,0.0,0.09844559585492228
TP8,0.0,0.0,0.0,0.0,0.1464968152866242,0.0,0.8535031847133758,0.0
AF8,0.03372243839169909,0.019455252918287938,0.0006485084306095979,0.13553826199740596,0.0,0.013618677042801557,0.0,0.7970168612191959
