,Fp1,CP5,P3,AF7,C5,POz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.7205623901581723,0.0,0.0,0.0,0.27943760984182775,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.0,0.501577287066246,0.0,0.0,0.0,0.49842271293375395,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
