,Oz,T8,FT10,F8,POz,CPz,TP8,AF8
Oz,0.49829351535836175,0.0,0.0,0.0,0.0,0.0,0.5017064846416383,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.696236559139785,0.30376344086021506,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.23373983739837398,0.6077235772357723,0.0,0.0,0.15853658536585366
CPz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP8,0.22408536585365854,0.0,0.0,0.0,0.0,0.0,0.7759146341463414,0.0
AF8,0.0,0.0,0.0,0.0,0.14615384615384616,0.0,0.0,0.8538461538461538
