,Fp1,FT9,TP10,T8,AF7,POz,C6,AF8
Fp1,0.5147801009372747,0.0,0.0,0.0,0.0,0.0,0.0,0.4852198990627253
FT9,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.502262443438914,0.497737556561086,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4948224852071006,0.0,0.0,0.0,0.0,0.0,0.0,0.5051775147928994
