,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.6086956521739131,0.0,0.391304347826087,0.0
CPz,0.0,0.3532110091743119,0.0,0.0,0.0,0.6467889908256881,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5031055900621118,0.0,0.4968944099378882,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
