,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.5447154471544715,0.0,0.0,0.0,0.0,0.0,0.0,0.45528455284552843
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.6330935251798561,0.0,0.3669064748201439,0.0,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.3851851851851852,0.0,0.6148148148148148,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4911504424778761,0.0,0.0,0.0,0.0,0.0,0.0,0.5088495575221239
