,Fp1,FT9,TP10,T8,AF7,POz,C6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5172413793103449,0.28620689655172415,0.0,0.19655172413793104,0.0,0.0,0.0
TP10,0.0,0.1280120481927711,0.4939759036144578,0.0,0.37801204819277107,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0944,0.408,0.0,0.4976,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
