,Fp1,FT9,TP10,T8,AF7,POz,C6,AF8
Fp1,0.5665171898355755,0.0,0.0,0.0,0.12257100149476831,0.0,0.0,0.3109118086696562
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3346938775510204,0.0,0.0,0.0,0.3306122448979592,0.0,0.0,0.3346938775510204
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.41851106639839036,0.0,0.0,0.0,0.16498993963782696,0.0,0.0,0.4164989939637827
