,Oz,T8,FT10,F8,POz,CPz,TP8,AF8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.30510105871029836,0.23387872954764197,0.24831568816169394,0.0,0.21270452358036573,0.0,0.0
FT10,0.0,0.14658753709198813,0.3002967359050445,0.2878338278931751,0.0,0.2652818991097923,0.0,0.0
F8,0.0,0.1553973902728351,0.28529062870699884,0.2941874258600237,0.0,0.26512455516014233,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.1438618925831202,0.2858056265984655,0.2858056265984655,0.0,0.28452685421994883,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
