,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.36298932384341637,0.0,0.0,0.0,0.3665480427046263,0.0,0.2704626334519573
TP10,0.0,0.0,0.6883116883116883,0.0,0.0,0.0,0.3116883116883117,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.2047713717693837,0.0,0.0,0.0,0.4562624254473161,0.0,0.3389662027833002
TP8,0.0,0.0,0.298989898989899,0.0,0.0,0.0,0.701010101010101,0.0
AF8,0.0,0.17123287671232876,0.0,0.0,0.0,0.384703196347032,0.0,0.4440639269406393
