,Fp1,FT9,TP10,T8,AF7,POz,C6,AF8
Fp1,0.5448460508701473,0.0,0.0,0.0,0.0,0.0,0.0,0.45515394912985274
FT9,0.0,0.3485881207400195,0.3193768257059396,0.0,0.3320350535540409,0.0,0.0,0.0
TP10,0.0,0.3367768595041322,0.3378099173553719,0.0,0.32541322314049587,0.0,0.0,0.0
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.32,0.2948837209302326,0.0,0.3851162790697674,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5014749262536873,0.0,0.0,0.0,0.0,0.0,0.0,0.49852507374631266
