,Oz,T8,FT10,F8,POz,CPz,TP8,AF8
Oz,0.9724025974025974,0.0,0.0,0.0,0.0,0.027597402597402596,0.0,0.0
T8,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.7300884955752213,0.0,0.1902654867256637,0.07964601769911504
CPz,0.014976958525345621,0.22580645161290322,0.0,0.0,0.0,0.6336405529953917,0.0,0.12557603686635946
TP8,0.0,0.0,0.0,0.0,0.1893939393939394,0.0,0.8106060606060606,0.0
AF8,0.0,0.0,0.0,0.0,0.1095890410958904,0.20939334637964774,0.0,0.6810176125244618
