,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.4420875420875421,0.1606060606060606,0.0,0.017845117845117844,0.0,0.04814814814814815,0.0,0.33131313131313134
Oz,0.13922942206654992,0.4900758902510216,0.0,0.043782837127845885,0.0,0.15761821366024517,0.0,0.1692936368943374
TP10,0.0,0.0,0.7473745624270712,0.0,0.06359393232205368,0.08634772462077013,0.10268378063010501,0.0
T8,0.05916473317865429,0.1740139211136891,0.0,0.6682134570765661,0.0,0.0568445475638051,0.0,0.04176334106728538
POz,0.0,0.0,0.1202127659574468,0.0,0.7085106382978723,0.0,0.17127659574468085,0.0
CPz,0.05529775715390565,0.2111368909512761,0.05723124516627997,0.020494972931167827,0.0,0.46867749419953597,0.0,0.1871616395978345
TP8,0.0,0.0,0.12944523470839261,0.0,0.11450924608819346,0.0,0.7560455192034139,0.0
AF8,0.28169014084507044,0.16613969531474562,0.0,0.010922678930727221,0.0,0.13797068123023856,0.0,0.40327680367921814
