,Fp1,FT9,TP10,T8,AF7,POz,C6,AF8
Fp1,0.5408970976253298,0.0,0.0,0.0,0.0,0.0,0.0,0.45910290237467016
FT9,0.0,0.5331230283911672,0.4668769716088328,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.4147727272727273,0.5852272727272727,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.47782805429864256,0.0,0.0,0.0,0.0,0.0,0.0,0.5221719457013575
