,Fp1,Oz,TP10,T8,POz,CPz,TP8,AF8
Fp1,0.3706896551724138,0.2782131661442006,0.0,0.0,0.0,0.023510971786833857,0.0,0.3275862068965517
Oz,0.3348968105065666,0.3339587242026266,0.0,0.0,0.0,0.028142589118198873,0.0,0.3030018761726079
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.25210084033613445,0.25210084033613445,0.0,0.0,0.0,0.24369747899159663,0.0,0.25210084033613445
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3435177539223782,0.26507018992568127,0.0,0.0,0.0,0.02477291494632535,0.0,0.3666391412056152
