,Fp1,CP5,P3,AF7,C5,POz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.948905109489051,0.0,0.0,0.0,0.051094890510948905,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.08796296296296297,0.0,0.0,0.0,0.9120370370370371,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
