,Fp1,CP5,P3,AF7,C5,POz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.46842105263157896,0.0,0.23289473684210527,0.0,0.0,0.2986842105263158
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.365702479338843,0.0,0.3615702479338843,0.0,0.0,0.2727272727272727
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3145275035260931,0.0,0.18053596614950634,0.0,0.0,0.5049365303244006
