,Fp1,CP5,P3,AF7,C5,POz,TP8,AF8
Fp1,0.4728756601056169,0.02160345655304849,0.0,0.13058089294287087,0.0,0.0,0.06913106096975516,0.3058089294287086
CP5,0.03182827535159141,0.7557364914877869,0.0,0.06661732050333087,0.0,0.11769059955588453,0.028127313101406367,0.0
P3,0.0,0.0,0.7221876942200124,0.0,0.12367930391547545,0.0,0.01305158483530143,0.14108141702921068
AF7,0.11769834350479512,0.04010462074978204,0.0,0.6046207497820401,0.0,0.04097646033129904,0.11421098517872712,0.08238884045335658
C5,0.0,0.0,0.19476744186046513,0.0,0.6773255813953488,0.0,0.0,0.12790697674418605
POz,0.0,0.17096774193548386,0.0,0.0989247311827957,0.0,0.6924731182795699,0.03763440860215054,0.0
TP8,0.09344581440622972,0.025957170668397145,0.012329656067488644,0.1700194678780013,0.0,0.021414665801427646,0.6768332251784556,0.0
AF8,0.2714225411566062,0.0,0.09413254537779654,0.07978049810046434,0.054031236808780074,0.0,0.0,0.5006331785563529
