,Oz,T8,FT10,F8,POz,CPz,TP8,AF8
Oz,0.8062692702980473,0.0,0.019527235354573486,0.0,0.0,0.07091469681397738,0.07553956834532374,0.02774922918807811
T8,0.0,0.4084640989063243,0.11554921540656206,0.24536376604850213,0.0,0.21825962910128388,0.0,0.012363290537327628
FT10,0.00925497454881999,0.05714946783896344,0.553678852383156,0.20823692734844979,0.0,0.15640906987505784,0.0,0.015270708005552984
F8,0.0,0.10075566750629723,0.17360976554931215,0.481689595039721,0.02189498159271459,0.18271652780468903,0.0,0.039333462507266034
POz,0.0,0.0,0.0,0.08812260536398467,0.6942528735632184,0.0,0.11647509578544062,0.10114942528735632
CPz,0.02805107808247854,0.09734142767427256,0.14193008164119741,0.19698555578815155,0.0,0.49131253925057566,0.0,0.044379317563324264
TP8,0.046740858505564385,0.0,0.0,0.0,0.047058823529411764,0.0,0.9062003179650239,0.0
AF8,0.013360739979445015,0.007708119218910586,0.01593011305241521,0.05369989722507708,0.03391572456320658,0.0539568345323741,0.0,0.8214285714285714
