,fusiform-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
fusiform-lh,0.3419593345656192,0.08502772643253234,0.04621072088724584,0.2033271719038817,0.051756007393715345,0.22735674676524953,0.0,0.04436229205175601
isthmuscingulate-rh,0.12835820895522387,0.3373134328358209,0.0,0.07164179104477612,0.1253731343283582,0.2716417910447761,0.0,0.06567164179104477
paracentral-lh,0.15432098765432098,0.0,0.5802469135802469,0.1111111111111111,0.0,0.15432098765432098,0.0,0.0
parahippocampal-lh,0.26636568848758463,0.05869074492099323,0.045146726862302484,0.4221218961625282,0.004514672686230248,0.17832957110609482,0.0,0.024830699774266364
rostralanteriorcingulate-lh,0.05955334987593052,0.08933002481389578,0.0,0.0,0.5260545905707196,0.27791563275434245,0.0,0.04714640198511166
rostralanteriorcingulate-rh,0.172821270310192,0.12850812407680945,0.03692762186115214,0.10782865583456426,0.17725258493353027,0.33382570162481534,0.0,0.04283604135893648
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.8029556650246306,0.19704433497536947
transversetemporal-rh,0.07333333333333333,0.06666666666666667,0.0,0.03,0.07,0.09666666666666666,0.13333333333333333,0.53
