,bankssts-lh,bankssts-rh,cuneus-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh
bankssts-lh,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0
bankssts-rh,0.0,0.7951807228915663,0.20481927710843373,0.0,0.0,0.0,0.0,0.0
cuneus-lh,0.0,0.060897435897435896,0.6153846153846154,0.2467948717948718,0.0,0.07692307692307693,0.0,0.0
frontalpole-lh,0.0,0.0,0.2693726937269373,0.6974169741697417,0.0,0.033210332103321034,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.0,0.5850340136054422,0.0,0.1292517006802721,0.2857142857142857
lateraloccipital-rh,0.0,0.0,0.10476190476190476,0.03333333333333333,0.0,0.861904761904762,0.0,0.0
lateralorbitofrontal-rh,0.1134020618556701,0.0,0.0,0.0,0.0979381443298969,0.0,0.7525773195876289,0.03608247422680412
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.2911392405063291,0.0,0.056962025316455694,0.6518987341772152
