,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.1794871794871795,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,0.20512820512820512
FT9,0.0,0.3263157894736842,0.3368421052631579,0.0,0.0,0.0,0.3368421052631579,0.0
P3,0.0,0.32653061224489793,0.336734693877551,0.0,0.0,0.0,0.336734693877551,0.0
P1,0.058333333333333334,0.0,0.0,0.25833333333333336,0.225,0.26666666666666666,0.0,0.19166666666666668
P5,0.06481481481481481,0.0,0.0,0.25,0.24074074074074073,0.25925925925925924,0.0,0.18518518518518517
PO3,0.059322033898305086,0.0,0.0,0.2457627118644068,0.2288135593220339,0.288135593220339,0.0,0.17796610169491525
POz,0.0,0.3137254901960784,0.3235294117647059,0.0,0.0,0.0,0.3627450980392157,0.0
PO4,0.0660377358490566,0.0,0.0,0.24528301886792453,0.2169811320754717,0.22641509433962265,0.0,0.24528301886792453
