,Fz,FT9,P3,P1,P5,PO3,POz,PO4
Fz,0.23783783783783785,0.0,0.0,0.24864864864864866,0.13513513513513514,0.14054054054054055,0.0,0.23783783783783785
FT9,0.0,0.3181818181818182,0.3409090909090909,0.0,0.0,0.0,0.3409090909090909,0.0
P3,0.0,0.2857142857142857,0.3469387755102041,0.0,0.0,0.0,0.3673469387755102,0.0
P1,0.23655913978494625,0.0,0.0,0.25268817204301075,0.13440860215053763,0.13978494623655913,0.0,0.23655913978494625
P5,0.2,0.0,0.0,0.20833333333333334,0.2,0.19166666666666668,0.0,0.2
PO3,0.203125,0.0,0.0,0.203125,0.1953125,0.1953125,0.0,0.203125
POz,0.0,0.2692307692307692,0.3269230769230769,0.0,0.0,0.0,0.38461538461538464,0.019230769230769232
PO4,0.24210526315789474,0.0,0.0,0.24736842105263157,0.13157894736842105,0.1368421052631579,0.0,0.24210526315789474
